address_id,Longitude,Latitude,Start_date,End_date
57,-87.923716,30.493133,2025-01-09,2025-01-16
58,-111.647587,36.956229,2025-02-15,2025-03-31
59,-80.810815,24.782539,2025-02-07,2025-02-11
60,-88.638248,47.593179,2025-02-21,2025-03-31
61,-123.111353,48.551127,2025-01-16,2025-02-14
62,-118.18845,45.664554,2025-01-06,2025-02-19
63,-117.731033,32.315571,2025-03-09,2025-03-13
64,-96.455351,41.788735,2025-03-03,2025-03-31
65,-121.27168,38.641025,2025-01-11,2025-03-02
66,-91.20758,26.824559,2025-01-29,2025-03-31
67,-109.380782,39.764139,2025-03-25,2025-03-31
68,-78.689388,49.135823,2025-03-06,2025-03-31
69,-118.907184,36.928222,2025-02-20,2025-03-31
70,-84.211069,32.842148,2025-03-06,2025-03-31
71,-94.938851,25.294435,2025-03-16,2025-03-31
72,-123.072047,31.556415,2025-01-18,2025-03-06
73,-118.928223,29.789255,2025-02-22,2025-03-27
74,-123.165937,25.687733,2025-01-15,2025-02-11
75,-121.982265,37.905725,2025-02-21,2025-03-31
76,-83.828096,42.539915,2025-02-27,2025-03-31
77,-105.289679,44.26646,2025-02-26,2025-03-31
78,-77.686829,31.163878,2025-03-29,2025-03-31
79,-98.735944,45.285821,2025-03-31,2025-03-31
80,-115.73597,42.252667,2025-03-17,2025-03-31
81,-74.379512,40.893353,2025-02-12,2025-03-31
82,-83.239239,43.333405,2025-03-12,2025-03-31
83,-68.398216,25.545824,2025-02-04,2025-03-31
84,-113.413482,45.7726,2025-01-27,2025-03-31
85,-103.455475,25.528367,2025-02-10,2025-03-11
86,-67.651703,33.757147,2025-03-18,2025-03-31
87,-91.398964,45.798319,2025-01-10,2025-03-31
88,-88.328184,38.030208,2025-01-03,2025-03-31
89,-117.360466,34.04426,2025-02-27,2025-03-31
90,-75.389762,26.756253,2025-03-07,2025-03-31
91,-74.439533,32.366887,2025-03-10,2025-03-31
92,-99.143159,45.508095,2025-01-21,2025-03-04
93,-95.106909,24.977828,2025-03-01,2025-03-31
94,-68.686924,43.152707,2025-01-09,2025-03-04
95,-120.73238,34.706819,2025-03-06,2025-03-07
96,-115.142934,33.692315,2025-02-01,2025-03-05
97,-105.431766,32.912324,2025-02-25,2025-03-31
98,-76.870531,47.654119,2025-03-12,2025-03-31
99,-89.165211,43.159112,2025-02-27,2025-03-31
100,-82.2405,45.047868,2025-01-10,2025-03-31
101,-113.047742,32.375333,2025-03-18,2025-03-31
102,-122.586054,26.675371,2025-02-28,2025-03-31
103,-74.603951,27.321584,2025-01-03,2025-01-29
104,-98.595335,27.969391,2025-03-07,2025-03-26
105,-99.233453,33.657933,2025-03-26,2025-03-31
106,-114.713721,48.066203,2025-02-20,2025-03-31
107,-76.334475,43.22176,2025-03-20,2025-03-31
108,-70.150569,33.798301,2025-01-27,2025-02-24
109,-84.962333,24.680013,2025-03-06,2025-03-31
110,-85.717959,36.107224,2025-02-27,2025-03-31
111,-86.741532,27.365336,2025-03-13,2025-03-31
112,-79.57045,48.465361,2025-02-09,2025-03-04
113,-99.707668,37.467503,2025-03-30,2025-03-31
114,-124.665621,40.077761,2025-02-09,2025-03-31
115,-103.721253,46.914489,2025-03-04,2025-03-31
116,-103.326974,39.892212,2025-03-14,2025-03-31
117,-89.029027,38.980736,2025-02-25,2025-03-10
118,-97.176098,37.792311,2025-02-04,2025-03-31
119,-89.701729,48.129956,2025-01-14,2025-02-22
120,-77.793633,39.724358,2025-03-24,2025-03-31
121,-83.301875,34.847386,2025-03-16,2025-03-31
122,-87.404102,33.803393,2025-02-27,2025-03-31
123,-71.171341,28.154933,2025-03-07,2025-03-31
124,-78.371956,25.805022,2025-01-03,2025-01-20
125,-83.416403,49.300319,2025-02-07,2025-03-04
126,-109.16997,38.275463,2025-01-14,2025-02-04
127,-94.506162,27.62375,2025-03-08,2025-03-31
128,-96.922714,33.346096,2025-01-16,2025-01-17
129,-101.133455,25.115531,2025-02-26,2025-03-31
130,-111.246009,29.717867,2025-01-31,2025-03-21
131,-100.395456,39.137201,2025-01-29,2025-03-31
132,-123.627415,28.071387,2025-03-31,2025-03-31
133,-87.723649,47.549926,2025-03-20,2025-03-31
134,-111.531892,35.869215,2025-03-20,2025-03-31
135,-90.481476,36.705874,2025-02-20,2025-02-24
136,-101.523057,27.616761,2025-03-28,2025-03-31
137,-82.940955,46.805302,2025-03-06,2025-03-31
138,-106.223291,31.357737,2025-03-25,2025-03-31
139,-94.86057,35.910271,2025-02-23,2025-03-15
140,-93.643976,41.647928,2025-02-15,2025-02-17
141,-73.897829,25.378642,2025-02-27,2025-03-21
142,-86.125952,47.407114,2025-01-12,2025-03-09
143,-82.574464,43.093859,2025-02-26,2025-03-31
144,-121.507809,29.627539,2025-03-22,2025-03-31
145,-84.934569,33.61474,2025-03-25,2025-03-31
146,-98.849018,30.704215,2025-02-01,2025-02-18
147,-71.163021,27.074328,2025-01-11,2025-03-30
148,-71.17329,33.823904,2025-03-29,2025-03-31
149,-81.144898,46.648848,2025-01-21,2025-03-01
150,-117.584262,39.229026,2025-02-03,2025-03-31
151,-107.398722,37.817553,2025-02-28,2025-03-07
152,-104.088525,43.023387,2025-02-22,2025-03-31
153,-67.389918,26.939654,2025-02-12,2025-03-31
154,-112.892747,30.542312,2025-02-11,2025-03-31
155,-102.898945,28.728576,2025-03-13,2025-03-31
156,-78.203595,37.502825,2025-02-23,2025-03-31
157,-107.308675,48.944034,2025-03-04,2025-03-31
158,-120.301387,27.195942,2025-01-09,2025-02-19
159,-114.924224,48.621484,2025-03-12,2025-03-31
160,-74.946758,38.308727,2025-03-26,2025-03-29
161,-68.919121,37.704679,2025-01-14,2025-02-03
162,-99.886825,25.691277,2025-02-20,2025-03-31
163,-106.894262,32.807393,2025-02-11,2025-03-31
164,-118.864535,49.133484,2025-03-15,2025-03-31
165,-112.45565,44.633491,2025-02-24,2025-03-26
166,-116.172612,43.39292,2025-02-24,2025-03-18
167,-111.111904,42.659261,2025-03-19,2025-03-31
168,-116.740229,47.843606,2025-02-05,2025-03-31
169,-117.951731,28.924969,2025-02-22,2025-02-24
170,-107.390198,26.05792,2025-03-02,2025-03-31
171,-84.809354,38.751271,2025-01-29,2025-03-31
172,-95.420185,27.888947,2025-01-03,2025-01-29
173,-107.217252,28.50099,2025-01-26,2025-03-31
174,-88.77322,44.750942,2025-02-21,2025-03-31
175,-117.410246,33.362782,2025-03-15,2025-03-31
176,-103.645895,35.369433,2025-01-22,2025-02-16
177,-82.402366,31.927153,2025-03-09,2025-03-31
178,-124.359465,36.95831,2025-02-17,2025-02-24
179,-100.835839,30.19885,2025-01-10,2025-02-28
180,-123.885592,33.989001,2025-03-18,2025-03-31
181,-110.994534,32.764946,2025-03-05,2025-03-31
182,-78.458403,44.237449,2025-03-23,2025-03-29
183,-119.304793,30.605567,2025-02-02,2025-03-24
184,-106.147553,38.63674,2025-03-01,2025-03-26
185,-110.212441,42.388617,2025-01-03,2025-03-28
186,-98.204113,30.688275,2025-03-06,2025-03-31
187,-86.714331,28.934081,2025-02-04,2025-03-31
188,-95.257614,37.03748,2025-01-31,2025-03-22
189,-120.814392,38.517884,2025-01-13,2025-03-29
190,-124.296916,47.447769,2025-03-10,2025-03-31
191,-69.460335,42.068822,2025-01-21,2025-03-10
192,-107.781534,39.556934,2025-02-19,2025-03-29
193,-114.890267,35.661905,2025-03-05,2025-03-31
194,-119.286614,27.225906,2025-01-17,2025-03-04
195,-68.800791,37.361059,2025-01-19,2025-03-31
196,-80.334727,34.366608,2025-03-22,2025-03-28
197,-113.056681,44.45805,2025-01-31,2025-03-31
198,-87.611423,37.824776,2025-03-10,2025-03-19
199,-89.4094,48.411581,2025-01-08,2025-03-26
200,-98.258576,36.19234,2025-01-29,2025-01-30
201,-86.899681,35.723112,2025-02-28,2025-03-05
202,-122.493098,28.275459,2025-01-05,2025-02-21
203,-84.999579,30.170417,2025-02-20,2025-03-13
204,-74.290129,41.185597,2025-03-21,2025-03-31
205,-80.805151,26.997778,2025-02-10,2025-03-31
206,-115.705372,44.384651,2025-02-02,2025-03-31
207,-98.199467,28.857791,2025-02-14,2025-03-11
208,-101.68706,45.778494,2025-03-12,2025-03-31
209,-82.4339,29.518466,2025-03-10,2025-03-31
210,-79.488793,26.532999,2025-01-25,2025-01-31
211,-69.369051,44.822629,2025-03-04,2025-03-31
212,-116.354751,33.884081,2025-01-03,2025-03-31
213,-90.564626,48.096307,2025-03-18,2025-03-31
214,-84.608633,46.097629,2025-03-06,2025-03-31
215,-92.397156,45.259587,2025-01-28,2025-02-27
216,-105.943347,46.233117,2025-01-04,2025-01-28
217,-101.198696,39.467903,2025-02-02,2025-03-24
218,-114.288307,42.363863,2025-01-23,2025-03-31
219,-114.193941,32.748411,2025-03-05,2025-03-31
220,-78.394171,43.659901,2025-01-18,2025-03-26
221,-96.956205,26.273855,2025-02-17,2025-03-31
222,-82.640791,44.864078,2025-02-01,2025-03-16
223,-97.536236,28.539711,20250205,20250326
224,-105.867136,31.7162,20250125,20250213
225,-92.804693,48.115448,20250110,20250302
226,-73.321037,35.646833,20250129,20250316
227,-119.793317,28.21536,20250226,20250323
228,-73.621699,36.822506,20250207,20250310
229,-88.325081,46.460459,20250306,20250318
230,-85.273304,41.472851,20250321,20250323
231,-86.083508,34.052301,20250301,20250328
232,-96.957699,44.865841,20250131,20250331
233,-82.960627,43.684305,20250322,20250323
234,-85.552242,48.129466,20250320,20250324
235,-94.28466,39.23987,20250201,20250305
236,-91.864087,43.763026,20250329,20250331
237,-92.059015,48.575774,20250211,20250314
238,-114.423231,28.221881,20250220,20250320
239,-122.561789,38.178665,20250308,20250314
240,-78.901048,44.203448,20250117,20250331
241,-104.530488,40.318583,20250105,20250202
242,-72.165506,27.220714,20250220,20250321
243,-71.180706,43.008472,20250216,20250218
244,-113.397165,32.054777,20250217,20250326
245,-101.723434,29.742435,20250225,20250311
246,-92.637798,42.389209,20250103,20250227
247,-120.189587,41.963114,20250101,20250228
248,-94.220953,46.557028,20250321,20250331
249,-105.539067,35.911358,20250305,20250308
250,-79.330477,47.746414,20250116,20250214
251,-119.764007,31.495728,20250216,20250306
252,-123.885133,29.856226,20250226,20250301
253,-75.234729,30.776456,20250226,20250309
254,-97.592171,26.06323,20250215,20250307
255,-74.389775,48.6427,20250108,20250217
256,-96.740672,24.709806,20250324,20250327
257,-117.143408,33.249087,20250309,20250327
258,-80.430622,37.547852,20250226,20250328
259,-106.282721,38.903173,20250112,20250113
260,-103.190695,26.401657,20250319,20250331
261,-81.731684,39.918276,20250213,20250225
262,-124.222134,40.02049,20250306,20250322
263,-123.343833,32.165781,20250201,20250210
264,-124.230077,34.763518,20250125,20250301
265,-113.835702,30.244792,20250322,20250326
266,-112.241552,47.24947,20250220,20250312
267,-115.529222,27.407025,20250118,20250314
268,-108.012341,37.111199,20250318,20250331
269,-68.615781,31.140186,20250318,20250318
270,-68.314195,37.630013,20250303,20250323
271,-112.641708,30.439507,20250111,20250328
272,-101.112001,25.165748,20250209,20250308
273,-112.679267,47.742274,20250316,20250328
274,-89.4382,31.126803,20250224,20250319
275,-79.74885,39.576067,20250327,20250329
276,-76.965885,34.288992,20250309,20250310
277,-111.246948,42.426603,20250112,20250324
278,-81.468308,44.871351,20250209,20250315
279,-107.61118,36.767544,20250102,20250330
280,-76.030251,43.757104,20250123,20250201
281,-78.246794,46.34814,20250225,20250318
282,-100.586185,34.801685,20250217,20250222
283,-115.926501,47.07862,20250326,20250326
284,-71.083809,41.593011,20250304,20250312
285,-96.260151,44.506584,20250302,20250304
286,-120.768856,45.978226,20250112,20250124
287,-96.80511,40.437043,20250228,20250330
288,-121.761868,43.867041,20250208,20250301
289,-102.264294,27.256547,20250208,20250208
290,-117.480269,32.452423,20250117,20250118
291,-96.855716,40.638852,20250206,20250219
292,-108.621507,37.530336,20250211,20250217
293,-105.481233,31.998947,20250213,20250317
294,-109.834918,47.04665,20250223,20250319
295,-113.440333,27.150807,20250217,20250313
296,-99.6863,36.998157,20250123,20250216
297,-99.738614,45.481582,20250212,20250309
298,-67.916044,39.105958,20250311,20250330
299,-122.706608,26.028122,20250309,20250329
300,-96.866408,44.491446,20250321,20250326
301,-86.438206,27.189842,20250217,20250222
302,-92.653998,45.718023,20250118,20250213
303,-73.388654,36.004425,20250216,20250323
304,-114.329634,44.107525,20250103,20250321
305,-117.576168,25.443881,20250325,20250330
306,-90.453783,44.324319,20250226,20250315
307,-124.830871,28.37181,20250228,20250312
308,-112.572898,43.295458,20250210,20250307
309,-116.43296,27.055528,20250121,20250128
310,-73.940622,41.009051,20250114,20250127
311,-120.007547,32.735143,20250114,20250306
312,-99.910668,38.181559,20250121,20250126
313,-122.939437,34.097966,20250103,20250109
314,-102.37354,33.619464,20250304,20250322
315,-104.692734,41.323913,20250329,20250330
316,-117.771694,45.949929,20250209,20250331
317,-105.046766,31.602469,20250309,20250329
318,-113.32616,42.374048,20250126,20250206
319,-111.724446,39.140931,20250328,20250331
320,-76.124462,34.391539,20250104,20250306
321,-99.349746,31.865875,20250104,20250322
322,-110.77681,45.02423,20250206,20250305
323,-121.33174,45.237931,20250306,20250316
324,-69.157464,31.191935,20250313,20250317
325,-75.889861,27.930928,20250319,20250325
326,-70.284016,44.362299,20250122,20250307
327,-103.198366,47.164757,20250331,20250331
328,-117.500315,38.955729,20250321,20250324
329,-116.100678,48.619464,20250102,20250120
330,-83.483416,33.818824,20250331,20250331
331,-80.058803,41.966037,20250306,20250330
332,-82.067411,31.43645,20250227,20250328
333,-74.685128,37.770568,20250209,20250314
334,-75.42087,35.95192,20250308,20250316
335,-107.823338,38.346866,20250207,20250329
336,-83.57877,33.483567,20250106,20250216
337,-102.372763,39.823348,20250220,20250324
338,-105.090197,34.035434,20250206,20250316
339,-121.153203,36.396669,20250114,20250127
340,-101.824151,32.406201,20250218,20250327
341,-79.072406,36.351923,20250103,20250207
342,-98.879838,29.053484,20250329,20250330
343,-72.307525,48.723599,20250222,20250331
344,-82.091533,35.716651,20250313,20250321
345,-102.450366,41.065991,20250226,20250323
346,-73.894408,27.884553,20250118,20250214
347,-116.627598,26.553163,20250102,20250328
348,-88.654324,39.715066,20250220,20250222
349,-85.305646,42.24852,20250130,20250224
350,-105.561965,26.416544,20250215,20250322
351,-87.850998,48.406791,20250311,20250323
352,-94.471422,26.597392,20250328,20250329
353,-118.173415,48.591535,20250210,20250322
354,-105.909281,47.804808,20250124,20250130
355,-80.610464,27.391742,20250111,20250212
356,-77.605587,29.755246,20250224,20250303
357,-115.64834,26.546315,20250130,20250211
358,-82.910582,40.753251,20250115,20250201
359,-111.108711,37.765305,20250115,20250115
360,-73.29277,32.652337,20250325,20250327
361,-118.773599,37.966674,20250222,20250323
362,-118.880694,30.735319,20250315,20250327
363,-67.815628,34.654321,20250305,20250324
364,-121.215167,40.907182,20250321,20250323
365,-92.641588,47.19491,20250115,20250129
366,-89.409899,42.249517,20250205,20250322
367,-122.059428,42.459209,20250104,20250203
368,-124.224178,24.811133,20250201,20250309
369,-86.748334,38.160121,20250318,20250327
370,-116.399265,30.660845,20250323,20250327
371,-85.125782,45.149193,20250211,20250320
372,-121.734649,28.599054,20250208,20250313
373,-86.627611,25.967972,20250104,20250218
374,-110.365361,36.189012,20250108,20250122
375,-74.170577,44.998195,20250114,20250225
376,-71.700713,43.082902,20250228,20250310
377,-90.238155,47.55272,20250306,20250306
378,-77.677216,45.383635,20250103,20250305
379,-97.01564,41.803188,20250211,20250225
380,-94.068044,41.566093,20250214,20250327
381,-112.813535,27.339547,20250126,20250212
382,-87.829934,24.878948,20250213,20250317
383,-82.385918,32.842212,20250228,20250315
384,-74.297289,31.784257,20250214,20250322
385,-116.875351,29.037559,20250118,20250225
386,-111.097479,36.94061,20250101,20250305
387,-108.530563,45.151598,20250114,20250214
388,-104.380001,29.002324,20250228,20250228
389,-82.603176,30.287252,20250127,20250201
390,-79.845516,26.334448,20250114,20250207
391,-107.493999,27.297317,20250111,20250325
392,-83.699928,34.432787,20250106,20250218
393,-77.94285,36.628098,20250124,20250213
394,-79.635379,44.399848,20250103,20250221
395,-112.688537,38.392629,20250103,20250211
396,-110.293499,37.118176,20250209,20250224
397,-97.934768,31.406893,20250207,20250210
398,-69.92997,45.016675,20250122,20250222
399,-104.853893,46.172509,20250204,20250325
400,-68.920683,40.98989,20250130,20250226
401,-85.527022,44.751991,20250316,20250331
402,-67.559976,31.975741,20250208,20250211
403,-116.728695,28.401691,20250313,20250322
404,-109.782075,38.286725,20250214,20250308
405,-124.318275,27.594111,20250217,20250324
406,-95.874734,45.284782,20250117,20250326
407,-80.457129,44.030694,20250209,20250215
408,-114.176162,33.537689,20250225,20250302
409,-87.932232,37.254618,20250217,20250306
410,-89.814287,46.730267,20250108,20250325
411,-103.49083,25.905069,20250107,20250208
412,-113.122479,43.931805,20250111,20250123
413,-76.188601,34.778236,20250225,20250312
414,-95.821739,38.402374,20250116,20250325
415,-124.734579,39.11866,20250310,20250320
416,-75.95465,42.191058,20250212,20250309
417,-120.776769,48.372713,20250316,20250329
418,-113.226598,39.924661,20250302,20250316
419,-122.39322,40.205721,20250113,20250314
420,-77.139456,41.088595,20250120,20250214
421,-102.332144,24.485604,20250201,20250209
422,-72.014409,37.921336,20250218,20250301
423,-118.243787,37.859034,20250130,20250307
424,-105.689145,47.306251,20250308,20250313
425,-91.600399,26.250431,20250114,20250303
426,-114.828829,38.020319,20250313,20250316
427,-93.337781,37.972018,20250315,20250325
428,-85.519251,39.360278,20250227,20250315
429,-88.597559,45.025646,20250123,20250209
430,-78.776344,32.281527,20250318,20250325
431,-68.508423,35.806539,20250313,20250331
432,-71.243838,41.986203,20250330,20250330
433,-101.502179,27.523172,20250101,20250226
434,-88.902299,27.48584,20250307,20250316
435,-103.802573,29.716955,20250217,20250305
436,-105.711019,26.604631,20250114,20250301
437,-111.331179,31.242734,20250209,20250317
438,-116.989849,44.361131,20250115,20250126
439,-77.514083,38.388988,20250117,20250318
440,-85.534857,47.632747,20250226,20250322
441,-85.553407,26.884553,20250119,20250326
442,-77.134119,33.81129,20250212,20250310
443,-86.850724,43.990902,20250316,20250325
444,-108.603423,26.449485,20250323,20250324
445,-75.340706,40.275914,20250107,20250117
446,-77.987821,42.465213,20250322,20250326
447,-68.874425,44.983729,20250120,20250122
448,-72.577433,44.493015,20250119,20250330
449,-115.342259,43.500772,20250323,20250326
450,-85.752097,30.885259,20250116,20250321
451,-107.012389,31.93539,20250224,20250314
452,-122.708236,41.048014,20250209,20250228
453,-68.541411,46.366173,20250215,20250318
454,-121.380996,45.35004,20250106,20250303
455,-74.756652,47.685604,20250121,20250316
456,-96.815033,32.743027,20250328,20250331
457,-109.639218,38.142894,20250224,20250228
458,-104.621173,28.099766,20250219,20250310
459,-114.067643,30.342626,20250210,20250304
460,-67.953033,33.960567,20250114,20250317
461,-118.726573,43.992671,20250215,20250218
462,-122.244206,48.133341,20250323,20250327
463,-86.293687,24.788956,20250123,20250329
464,-93.836754,39.637427,20250129,20250303
465,-89.231884,42.848498,20250209,20250227
466,-80.21738,36.692643,20250220,20250306
467,-119.528761,28.314286,20250125,20250331
468,-71.776267,33.470354,20250318,20250318
469,-83.167909,40.919648,20250109,20250115
470,-79.894298,43.590581,20250308,20250326
471,-87.923699,36.174618,20250201,20250218
472,-111.0135,27.098426,20250203,20250310
473,-92.062195,39.448054,20250204,20250329
474,-75.633635,43.147122,20250109,20250216
475,-76.781653,44.57354,20250103,20250120
476,-115.093816,38.141818,20250312,20250321
477,-110.325691,28.794454,20250307,20250318
478,-83.57331,32.728658,20250113,20250312
479,-100.512112,34.515406,20250121,20250201
480,-76.134641,37.502188,20250117,20250206
481,-89.724978,31.82686,20250316,20250331
482,-120.097604,44.054666,20250224,20250317
483,-74.344449,27.418968,20250308,20250320
484,-108.63474,30.75179,20250321,20250331
485,-98.42649,35.362693,20250328,20250328
486,-73.090082,39.365062,20250228,20250303
487,-111.797702,38.092316,20250127,20250328
488,-80.162787,39.543885,20250307,20250307
489,-84.278398,49.368858,20250129,20250222
490,-121.460017,42.884356,20250106,20250330
491,-117.748781,33.113947,20250131,20250327
492,-120.136163,43.934997,20250107,20250320
493,-115.68032,25.790127,20250312,20250330
494,-94.71737,48.687586,20250313,20250313
495,-73.033014,45.936584,20250219,20250328
496,-116.552968,28.539115,20250225,20250304
497,-85.607555,45.714699,20250321,20250324
498,-90.477821,41.550385,20250120,20250225
499,-103.863002,30.888785,20250315,20250316
500,-101.048377,38.564659,20250114,20250321
501,-81.320955,36.030354,20250221,20250322
502,-118.123566,29.063947,20250115,20250222
503,-95.160323,25.036278,20250126,20250223
504,-106.991884,38.674794,20250127,20250331
505,-122.592682,43.18946,20250213,20250216
506,-91.786497,31.930955,20250323,20250323
507,-118.134665,43.951945,20250325,20250328
508,-98.651112,29.706621,20250324,20250331
509,-113.964499,43.399278,20250123,20250124
510,-78.914117,36.855337,20250323,20250324
511,-124.47919,27.382367,20250111,20250130
512,-81.975823,36.221783,20250307,20250315
513,-106.42651,42.091691,20250127,20250304
514,-108.273047,30.809805,20250205,20250215
515,-108.763384,38.56894,20250211,20250221
516,-96.793561,46.471155,20250101,20250129
517,-100.422402,43.970677,20250228,20250304
518,-73.904479,28.510226,20250129,20250315
519,-104.329082,32.414781,20250102,20250111
520,-87.938844,24.48998,20250206,20250329
521,-100.697004,41.007395,20250120,20250324
522,-91.303593,46.540707,20250327,20250331
523,-92.643321,37.922664,20250305,20250316
524,-98.055041,26.156674,20250108,20250319
525,-88.713622,40.592418,20250313,20250313
526,-68.422488,40.861193,20250319,20250323
527,-99.493617,37.924376,20250306,20250324
528,-120.616595,33.855122,20250103,20250301
529,-123.527438,36.414877,20250205,20250303
530,-114.151362,25.361826,20250106,20250113
531,-76.188741,42.242745,20250117,20250318
532,-69.503566,34.252707,20250319,20250329
533,-93.212926,43.888389,20250215,20250331
534,-69.318766,31.458252,20250122,20250331
535,-108.587406,45.567577,20250308,20250329
536,-96.918351,31.073729,20250303,20250319
537,-68.852092,38.476969,20250202,20250207
538,-70.336992,43.044433,20250102,20250112
539,-75.294462,41.749549,20250319,20250325
540,-71.945548,34.8536,20250302,20250307
541,-98.33662,27.754133,20250206,20250324
542,-111.653469,34.697244,20250212,20250329
543,-98.622703,35.781386,20250109,20250217
544,-85.495415,24.847051,20250218,20250314
545,-109.271907,47.569009,20250112,20250226
546,-69.432394,37.684423,20250227,20250325
547,-91.809041,34.019896,20250207,20250324
548,-118.149945,46.634828,20250317,20250328
549,-115.363717,44.329441,20250128,20250220
550,-117.458315,41.719976,20250327,20250328
551,-113.548371,26.041108,20250320,20250328
552,-97.127596,42.606551,20250316,20250319
553,-124.441283,45.248732,20250101,20250215
554,-115.35333,36.756594,20250318,20250327
555,-79.689509,48.189465,20250331,20250331
556,-95.399652,26.962846,20250223,20250307
557,-90.952632,37.00427,20250121,20250331
558,-118.634,29.097632,20250318,20250324
559,-105.153247,28.544725,20250214,20250214
560,-102.964996,46.966266,20250324,20250330
561,-97.12453,38.598294,20250129,20250220
562,-86.920367,26.795608,20250310,20250316
563,-111.796805,48.854458,20250202,20250307
564,-103.390874,35.001314,20250326,20250330
565,-108.444745,30.061594,20250102,20250328
566,-123.408634,41.042688,20250226,20250304
567,-122.896766,26.318451,20250331,20250331
568,-116.575877,31.866366,20250303,20250324
569,-78.842104,39.118865,20250306,20250321
570,-91.335483,42.076584,20250330,20250330
571,-68.614456,40.884584,20250321,20250322
572,-77.115994,27.526934,20250112,20250130
573,-119.210886,37.180701,20250228,20250306
574,-78.288069,37.319793,20250131,20250331
575,-92.748087,41.508339,20250111,20250204
576,-116.266584,45.428716,20250312,20250322
577,-122.527583,44.336499,20250209,20250302
578,-83.943645,25.537938,20250212,20250322
579,-117.402247,36.279424,20250112,20250115
580,-100.836486,26.128542,20250116,20250130
581,-87.610025,32.466324,20250302,20250321
582,-86.22532,38.936398,20250319,20250328
583,-120.352856,29.16557,20250120,20250312
584,-83.736927,45.525275,20250106,20250302
585,-124.695436,43.098732,20250117,20250327
586,-124.891691,30.949166,20250311,20250323
587,-69.931382,26.561849,20250227,20250313
588,-123.451958,44.005298,20250204,20250217
589,-85.255662,29.333765,20250119,20250211
590,-69.506345,39.308041,20250216,20250313
591,-124.917098,43.386083,20250123,20250220
592,-76.902517,30.098961,20250123,20250131
593,-71.519019,43.337041,20250202,20250317
594,-71.151451,40.459156,20250130,20250320
595,-78.108512,33.001147,20250318,20250319
596,-85.844749,25.463842,20250210,20250313
597,-77.924554,48.286847,20250205,20250304
598,-88.221424,32.722832,20250322,20250324
599,-82.962527,33.884961,20250322,20250322
600,-98.295738,47.48744,20250316,20250321
601,-80.383926,36.464392,20250109,20250123
